opt_vel,objective_value,jump_d,jump_c,jump_b,jump_a
3.06788421,31.30768626,1.18400609,2.48649897,4.324474457,0.712652271
3.068956875,23.38948675,1.476044973,2.013630131,3.349918127,1.229243179
3.069154559,33.52818756,1.801498356,2.748229468,3.769640329,0.872468471
3.071300459,31.186188,0.855838808,2.523152982,4.31352437,0.698648049
3.07385717,18.91953785,1.27686876,1.882188785,4.069263673,0.822001358
3.076186692,1836.640569,2.66562932,-4.908751264,4.471447329,-2.575565143
3.080421224,46.6857741,1.35922886,3.949075814,2.983089728,0.755677651
3.080593428,29.15320744,1.655892424,2.199449483,3.370717337,1.450343701
3.086781861,19.21897333,1.226376737,1.608543094,4.674511435,0.902901628
3.09061734,33.16293403,1.170617695,3.132496856,3.732478034,0.593895198
3.09084314,21.11733026,1.405326769,2.042215344,3.734013109,1.066985672
3.09096352,31.36361901,1.453243921,3.380259647,2.376513942,0.724612354
3.092015909,21.64784884,1.149035986,1.323776684,4.428034292,1.095215945
3.093673699,28.62140936,1.361891843,2.85214092,3.94498763,0.89364237
3.093806044,23.80809244,1.113354308,1.956439342,3.334722886,0.876065808
3.09390551,21.83416332,1.60181754,2.192147548,3.556254899,1.396559324
3.096315728,28.56480728,0.737001451,2.398211625,4.452251646,0.550779055
3.096676254,32.17484584,1.420448668,3.467024011,3.516620441,0.535785943
3.104927307,18.0566683,1.457786509,2.113364808,3.449975383,1.102328451
3.105095414,26.00572722,0.639156454,3.129194295,2.926481261,0.441544424
3.105209644,30.03109662,0.810818117,2.866185906,3.40101972,0.495226224
3.107888959,54.69669209,0.974655073,4.071521806,3.362961881,0.6014377
3.108210303,21.72309331,1.482222357,2.057922984,4.381934267,0.87788351
3.10862703,26.56164112,1.540036063,3.218609777,3.678172973,0.621445367
3.115488901,30.01670374,1.17734534,3.088959996,3.359040074,0.980658281
3.118953702,18.55733131,1.059087112,1.718042506,4.145274998,0.758810397
3.121289252,21.87061024,1.483420616,3.362669673,3.933544296,0.564289969
3.125688304,48.86650874,1.24583984,3.972197748,3.973234966,0.822109663
3.126406065,28.66738614,1.174801647,2.944949446,3.464507206,1.044725366
3.134648606,19.99359967,1.338772653,1.938372309,3.857112175,0.961912426
3.136942777,18.23505194,1.819305203,3.14860836,4.176500427,0.525100619
3.137990079,23.33657378,1.261095579,2.659204747,3.733889853,1.175987992
3.140690152,22.68103192,1.283215954,2.786686256,3.600928837,1.164368349
3.141218431,51.58361982,1.177015808,4.140110148,4.256668008,1.121381413
3.142692917,19.51625939,1.627861673,3.006455314,4.325749066,0.019486671
3.143901089,23.15228855,1.332030445,2.018437655,3.873257396,0.960045905
3.145501137,20.80188034,1.939843514,2.376289241,3.387081426,1.339331346
3.145923803,19.50680127,1.441237946,2.698510143,3.851421481,1.01913035
3.149053619,18.09278892,1.055037472,3.048255419,3.44807328,0.805912648
3.151051907,18.52625373,1.63933215,3.095455909,4.317674541,0.475189012
3.152802,24.8825196,1.139431549,3.425524629,3.570299977,0.564892245
3.154292713,25.44426342,1.585870342,2.153913331,3.455894272,1.23704674
3.154575873,19.98155143,1.169860745,3.491217017,3.720268942,0.931557252
3.161103019,19.76710877,1.404467815,3.508247092,2.301837598,0.883616248
3.1628743,16.68417387,1.767329573,3.15644469,4.071498518,0.547253844
3.167407433,17.2230966,1.186936977,3.052713945,3.442258206,1.000561089
3.167744903,22.71681723,1.959026956,2.547970325,3.580172164,1.394010303
3.168039843,29.56027432,1.132920783,1.936672768,4.447852955,0.591822886
3.178348099,24.76084495,1.607489131,3.700345975,3.478798247,1.015802907
3.179208011,20.61109175,1.382162203,2.491109768,3.467707076,0.881426218
3.189315119,40.16916743,0.996229869,1.679572648,3.942541958,0.926667314
3.192321968,19.78525246,1.336991182,3.511074662,2.413717648,0.800329478
3.19531845,20.58017708,1.533479156,2.982088737,4.078998543,0.320180626
3.195850722,25.77228737,1.147618818,3.24909105,3.295342655,0.920013877
3.198403592,33.67047716,1.22663286,3.898733112,3.137312372,1.060421261
3.200177945,22.73639177,1.206971411,3.132758391,3.302209044,0.821870683
3.201441329,24.69785112,1.488989506,3.30749985,3.01380762,0.797624845
3.208077242,1424.246268,2.979870876,-4.090196039,3.202936428,4.718168761
3.208373219,20.09780438,1.457405882,3.288172768,2.541638301,0.947737582
3.21397817,30.41053882,1.379644969,2.90915548,3.90716468,0.948203315
3.213997174,27.66674833,1.772405173,3.518116751,3.750759256,0.82134434
3.215565145,30.64435346,1.62162047,2.569739916,3.947310653,0.305867523
3.224034055,28.00581397,1.548867427,3.544182943,3.222519601,0.891520929
3.224363499,18.799753,1.454322109,3.334558511,3.349079104,0.961206435
3.225186109,32.28368234,1.484839973,3.166675896,3.50052907,0.895128927
3.22614451,36.10296441,2.05841567,2.376594989,3.472402875,1.607998138
3.232915074,24.27070766,2.081162035,3.457121066,4.504367766,0.495303282
3.236551727,24.78515667,1.651510553,3.375138071,2.85135165,0.742432814
3.236993695,24.05201578,0.99051317,3.455727785,3.573700831,0.667904818
3.237903218,38.40343549,1.81123572,2.675095508,4.012338451,1.162118297
3.241659674,31.45940127,1.342447494,3.07366566,2.874019012,0.777282791
3.241910806,30.12352768,1.040919433,3.638994578,2.482332989,1.108312145
3.245793837,25.65164823,1.576294675,3.470411262,3.420215862,0.813672794
3.254433113,47.05387244,1.20132032,1.538636915,4.644813376,0.822707012
3.260255142,30.07514456,1.706057971,3.326723987,4.432189458,0.549711904
3.263121557,38.63454341,1.402872369,3.460952672,3.577045904,1.213988315
3.287884554,42.06927391,1.178646272,3.207465276,4.160984514,0.56090026
3.288663638,38.45428946,1.714846431,3.464564285,2.897729492,0.975472698
3.289504518,186.9272355,3.151498177,4.966083274,-4.981644221,4.942897619
3.296221276,41.60558464,1.7230409,3.554962442,2.675743822,1.126197893
3.308617462,161.905814,2.456938233,4.874311923,3.477441768,-0.068362018
3.311299598,172.8335836,1.367121458,4.89180441,2.617669727,1.85907544
3.320212419,45.35232021,1.377160871,3.339365027,3.444331758,0.725693861
3.337095876,54.28822523,2.245550061,3.386250917,4.336845691,0.431053787
3.353082889,55.13125819,1.64657376,3.116136912,2.662730633,0.774847966
3.357766275,67.11859455,1.314589994,2.038690233,3.846465307,1.085249087
3.360012829,65.3743035,1.867743079,3.849068829,2.627577043,0.513227074
3.386557127,70.35112253,0.794131761,2.798399317,3.554583114,0.733505204
3.413488833,66.54120809,1.835491374,3.302132715,4.862117773,0.475568675
3.463878349,77.59559381,2.170029633,3.283383063,3.512225956,1.108619615
3.469880588,1132.26299,1.153300267,-2.894524385,3.116156655,2.590946868
3.471484539,89.69428138,0.945379299,3.722976701,3.553697517,0.809103904
3.47245848,99.71949482,1.667764748,1.646063627,3.666117886,1.101277815
3.504956046,238.226802,0.062769573,4.936801407,4.596932824,1.936919959
3.638085175,1856.620976,0.377077424,-4.98688726,-1.540674523,0.794757657
3.710441094,277.1259389,3.99840181,4.9688579,-2.211804772,0.984224277
3.764127014,145.088747,1.784938752,2.590450768,4.195819699,2.055916293
3.81970083,1079.169915,2.217747079,-0.513777401,-3.67731237,-1.334159523
3.870622693,1217.835955,3.243826553,-0.71199573,-0.052908161,2.865384114
4.074018776,1337.395939,0.899896108,-3.697173074,4.88122111,-2.375564717
4.212656148,270.714356,2.906808462,3.135185752,2.82904862,-0.022773663
4.358798304,1245.159731,2.773040748,-0.064563237,-3.387266212,0.71874366
4.433245361,1377.471996,0.584704281,-0.037453692,-1.424121315,-0.290862889
4.81166855,975.9441648,0.968203081,-0.662545612,-4.374096512,-4.20677367
4.851260866,1325.569767,2.370627153,-0.521948193,0.212966207,1.919124991
4.912706443,3454.43863,3.407684068,0.073034505,1.933929379,-1.703795573
5.077651347,1285.389573,1.486849154,-3.591102849,1.009375063,0.698695953
5.15011729,1063.975277,0.392298183,0.92887379,-3.692227283,1.897681732
5.17635228,728.3022877,2.356886444,2.484046046,-3.11290304,0.593872374
5.299274154,908.650078,3.825698749,4.916579863,4.692690152,4.953315193
5.443525547,497.5773433,2.56537469,1.755604268,3.385112604,-4.95239963
5.450147448,1560.895451,0.887707779,-4.203697637,2.235022566,-4.979034093
5.641231957,1080.740694,3.983823896,4.626052366,-4.526286882,-4.99205868
5.823238021,1024.890316,1.794076902,3.946118585,4.920074165,-4.973170388
5.926469369,1723.312906,3.599202682,-4.765776817,-4.996792302,4.884642538
