0,0.008,0.0,0.0,0.0
-1,0.016,-0.0018026046487163994,0.10815680621426642,69.91447433973316
-1,0.024,-0.0026673378736066463,0.09850855720512812,0.035864828300823486
-1,0.032,-0.0029935891391070953,0.0899317399316439,0.04272691096087745
-1,0.04,-0.0030190699056749357,0.08241491474131762,0.04887731399983179
-1,0.048,-0.0028838968538942456,0.07572028478632165,0.05338430642229744
-1,0.056,-0.002669841244175764,0.06968625041799999,0.05626781460667885
-1,0.064,-0.00242389200506112,0.0642033462418734,0.05777683908891663
-1,0.07200000000000001,-0.0021723951642421938,0.05919431523057411,0.05818384537982036
-1,0.08,-0.0019295297561234038,0.05460178380172909,0.057731789347565905
-1,0.088,-0.0017023785494570244,0.05038099413825298,0.05662449288363336
-1,0.096,-0.001493951218276582,0.04649550620730648,0.05502886979842086
-1,0.10400000000000001,-0.0013049770823656633,0.042914610325342654,0.05307992761112974
-1,0.112,-0.001134959682390193,0.03961173300838516,0.050885943856794444
-1,0.12,-0.0009827898238518199,0.036563428671155716,0.04853311143303791
-1,0.128,-0.0008470957293701237,0.033748722776144796,0.04608951282394947
-1,0.136,-0.0007264377062616171,0.031148669349326096,0.04360845204988303
-1,0.14400000000000002,-0.0006194117297065774,0.028746041401311265,0.0411312198992142
-1,0.152,-0.0005247003963055626,0.026525105162098824,0.03868937541301306
-1,0.16,-0.0004410940762911746,0.02447144819372446,0.0363066211620218
-1,0.168,-0.00036749570611672864,0.02257184294480244,0.03400034057416496
-1,0.176,-0.00030291704637227737,0.020814134292432524,0.03178285570456789
-1,0.184,-0.00024647088665351584,0.01918714389112479,0.029662454606454926
-1,0.192,-0.00019736170316139124,0.01768058678069902,0.027644229282146108
-1,0.2,-0.00015487611853650824,0.01628499733239055,0.02573075815619507
-1,0.20800000000000002,-0.00011837384598525041,0.01499166262136093,0.023922661065540664
-1,0.216,-8.727942199659952e-05,0.01379256194095965,0.02221904979361416
-1,0.224,-6.107482437981931e-05,0.01268031156501187,0.020617893058733242
-1,0.232,-3.9292963599912864e-05,0.011648114109965071,0.01911631147483439
-1,0.24,-2.151198305302165e-05,0.010689712003885913,0.017710815218049812
-1,0.248,-7.350283028751602e-06,0.00979934466947711,0.016397494850924614
-1,0.256,3.537820913885972e-06,0.00897170909453449,0.015172173889356735
-1,0.264,1.1465889959309219e-05,0.008201923508474129,0.014030530168690044
-1,0.272,1.6718680986324813e-05,0.007485493916214401,0.012968191813286494
-1,0.28,1.955505954833381e-05,0.006818283265425107,0.011980812585748898
-1,0.28800000000000003,2.0210564652246887e-05,0.006196483042853391,0.011064130545766025
-1,0.296,1.8899674546866673e-05,0.005616587112213672,0.010214013249248836
-1,0.304,1.581781519062296e-05,0.00507536762041535,0.009426492137263877
-1,0.312,1.1143146576563532e-05,0.0045698528121789084,0.00869778827603819
-1,0.32,5.03815659281695e-06,0.004097306604850587,0.00802433119364597
-1,0.328,-2.348912522574753e-06,0.0036552097861600593,0.0074027721950495565
-1,0.336,-1.0882783929360616e-05,0.003241242708126946,0.006829993207069351
-1,0.34400000000000003,-2.0439994143349658e-05,0.0028532693594867887,0.0063031118902159506
-1,0.352,-3.090785388288261e-05,0.002489322708250885,0.005819483437138172
-1,0.36,-4.2183508702211105e-05,0.0021475912139195846,0.00537669914223598
-1,0.368,-5.417308816270943e-05,0.001826406416817453,0.004972581464112291
-1,0.376,-6.67909338387599e-05,0.0015242315190519783,0.0046051749148420555
-1,0.384,-7.995889775008213e-05,0.001239650878212282,0.004272731727982941
-1,0.392,-9.360570390307214e-05,0.000971360341207498,0.003973690951579535
-1,0.4,-0.0001076663665418949,0.0007181583511446429,0.0037066495169572507
-1,0.40800000000000003,-0.0001220816594910416,0.00047893776565913215,0.0034703241448620762
-1,0.41600000000000004,-0.00013679763163425268,0.00025267832973442737,0.003263503898682233
-1,0.424,-0.00015176516414352347,3.843975078179711e-05,0.0030849949464154588
-1,0.432,-0.00016693956556048726,-0.00016464467224514944,0.0029335615774659166
-1,0.44,-0.00018228020125406934,-0.00035737391004592254,0.0028078702380587833
-1,0.448,-0.00019775015414532656,-0.0005404845952653585,0.002706445308538164
-1,0.456,-0.00021331591390926256,-0.0007146559834526001,0.0026276453406954333
-1,0.464,-0.0002289470921436113,-0.000880514517208417,0.0025696657167704794
-1,0.47200000000000003,-0.0002446161612407457,-0.0010386380253260227,0.0025305685232598755
-1,0.48,-0.0002602982149161451,-0.0011895595861854454,0.0025083344751878033
-1,0.488,-0.0002759707485399475,-0.0013337710822377315,0.002500927187539702
-1,0.496,-0.0002916134575894503,-0.0014717264704011154,0.00250635855574408
-1,0.504,-0.00030720805269394687,-0.0016038447910662504,0.00252274562865006
-1,0.512,-0.00032273808988088527,-0.0017305129366684646,0.002548352987292736
-1,0.52,-0.000338188814754675,-0.0018520881990972066,0.002581618667292306
-1,0.528,-0.0003535470194520058,-0.001968900613630099,0.0026211648444253452
-1,0.536,-0.000368800911316202,-0.0020812551157356847,0.002665796334399081
-1,0.544,-0.00038393999232595716,-0.0021894335256219845,0.002714490545319901
-1,0.552,-0.0003989549483936777,-0.002293696374443709,0.002766382266717404
-1,0.56,-0.00041383754772543,-0.0023942845847967293,0.0028207460090774227
-1,0.5680000000000001,-0.0004285805475016541,-0.002491421017063117,0.002876977838600936
-1,0.5760000000000001,-0.0004431776081989406,-0.0025853118925622657,0.002934577960545166
-1,0.584,-0.00045762321493096527,-0.0026761481031301504,0.002993134763556354
-1,0.592,-0.00047191260523759486,-0.0027641064163479237,0.0030523106522421075
