opt_vel,objective_value,jump_d,jump_c,jump_b,jump_a
2.573738931,15.53760751,1.156441445,2.935476166,3.162579425,0.287560438
2.575027479,14.50431409,1.925536023,3.323224224,3.090529165,-1.139262664
2.576381168,57.00032694,0.754945396,3.773463857,3.030105529,-0.428534586
2.576506826,13.62162085,0.983409926,3.041472424,2.386557088,-2.921765158
2.579473053,14.04668371,0.742611474,2.692624804,1.443199958,-1.586882237
2.583798532,13.27257249,1.369060488,3.443961924,2.608180499,-1.415150465
2.59126149,11.34209239,0.128314998,2.960484241,2.148336314,-1.112807193
2.593092208,11.71175828,0.902342317,3.236525022,2.778708386,-1.677323346
2.595075925,12.77619379,1.745558826,3.337278565,2.61311434,-1.025906675
2.598241362,16.23110593,0.772733469,2.586163131,3.330185886,0.182207657
2.598440719,12.99962879,1.541124792,3.286396798,2.695214556,-1.612361188
2.602236963,15.25751462,0.868474531,2.879120471,1.779645119,-2.179465419
2.603042357,14.77181464,0.59036109,3.432621835,2.667613759,-0.506712663
2.607919143,11.69377038,0.884153004,3.256609305,2.261327767,-2.308160043
2.608041263,11.81253807,1.796565177,3.415918782,2.767238451,-1.318221208
2.610506816,12.55839918,1.625243666,3.240526108,3.073384542,-1.267476841
2.621039695,8645.411232,1.024819594,-4.061902608,-0.266927315,-4.533486432
2.626372065,14.87702691,1.180638399,3.269493571,2.412225745,-1.614515245
2.627025342,19.27747051,0.35352938,3.046113861,2.46393901,-0.645136371
2.628341273,18.99081284,0.654649979,3.441879544,1.937618315,0.912267162
2.631308223,22.54173874,0.334413434,3.60802245,2.673644954,0.401965513
2.631799439,16.19200207,1.000374656,3.305571376,2.546298281,-2.774836168
2.634053134,19.67620415,1.006100773,3.231103816,2.900598578,-1.407618463
2.63411141,16.03037118,1.446663889,3.001697732,2.748009227,-1.704776873
2.634292446,19.97624042,0.381779429,2.95328732,2.386076111,-0.795113122
2.635855898,14.93039334,0.404559161,3.194180861,2.231840657,-0.890926647
2.635992139,19.61990501,0.844071374,2.974592095,2.418265513,-1.65145885
2.641435175,19.93455159,0.539011166,2.648077621,3.627583391,-0.046595487
2.64430608,15.70210682,0.894320384,3.218891227,2.566000424,-1.791416612
2.647673425,21.17364807,0.955335313,2.60573683,3.122682946,0.419449977
2.648496355,19.64225703,1.569847805,3.181319058,2.351461085,-1.529071129
2.654290808,18.49569869,0.976758148,3.098425977,2.12131143,-2.655262797
2.655112467,24.88461254,0.331779495,2.623007955,4.360498369,-0.075267766
2.655705756,23.45438452,0.576986219,2.865912071,2.72065468,-0.534065706
2.658739111,24.88434983,0.376825692,3.256501224,2.192931449,-0.902351634
2.664956089,27.54786963,0.114710784,2.833746665,1.926265523,-1.470232591
2.668788784,28.62612244,0.471811459,3.109462913,2.217170344,-0.913293895
2.675081558,24.38837186,1.129604761,3.068233879,0.353610144,0.392851894
2.675596638,27.80286613,0.864289302,2.411071037,4.057648607,0.069914244
2.684027942,33.25131497,1.31385447,2.651208279,3.759805077,0.556685107
2.684109243,39.41002002,0.481092376,3.65694285,2.216151023,0.22039777
2.686819964,25.49334299,1.434785643,3.387853045,2.833823125,-1.272101628
2.691917171,23.19875403,0.44427061,3.255213602,-0.904880525,2.198023622
2.707166444,39.53861008,0.959922187,2.291994051,3.296812283,0.515045403
2.712093551,38.50111768,0.643659701,2.658231045,3.347855777,-0.024398888
2.714141912,36.12365903,0.627032832,3.213339905,1.933051141,-3.119194262
2.716151856,30.83894812,1.130079179,3.525390076,2.551194215,-2.631063946
2.716394863,34.32644397,0.578591808,2.620277176,3.726923752,0.413456097
2.720592562,36.14747715,1.09868514,3.302701549,-0.244861567,0.789344284
2.731804287,36.59495619,0.701455669,3.424077476,2.547462689,0.349582087
2.744480709,5062.712184,0.879197291,-3.137028303,4.732827255,3.657796632
2.751709822,37.60841417,1.549436822,2.617758963,3.90244043,-0.365320631
2.757074244,35.5464721,1.668736573,3.270324653,3.1219602,-1.574859378
2.774300819,44.66648785,0.567017844,3.048948536,-0.655890478,1.719093985
2.775287622,41.58493597,2.209795182,2.918822489,3.552242224,-1.069159839
2.793369017,45.97195378,0.435255054,3.429609231,2.418968043,-0.299928535
2.794889456,42.60705077,0.707944299,3.029828389,2.558463336,-2.72628413
2.795723108,42.04246612,0.887652146,2.992196756,0.08648915,1.160805524
2.801123629,53.22728258,0.756211816,2.662401547,1.407365776,-4.017031208
2.852690778,57.73679814,0.194198843,3.305606021,3.051919346,-0.367839279
2.860059379,61.58111171,1.230813032,3.164799112,0.896094717,0.109052233
2.865092288,60.66160525,0.206611203,3.39179051,-1.388315282,3.947802801
3.010593074,91.62959351,1.168441097,2.91874181,2.349855514,-3.22323053
3.012169994,312.7565815,0.494723386,4.056839038,4.895708716,1.167519437
3.053313816,89.99774058,0.194119616,3.483642687,2.782131642,0.505957029
3.125245989,136.12246,0.464801507,3.600765224,1.006656909,4.197190092
3.191582229,113.2157458,0.865592396,3.341438927,-1.541715776,3.892397626
3.224912418,140.4240555,1.14243145,2.046050276,4.945485095,1.870112853
3.306401875,150.9011007,0.020501518,3.619186761,-1.601033313,0.649062813
3.33771927,146.3762694,1.040754592,3.129463645,1.578978815,-0.209016913
3.379990623,5490.608683,1.145986454,-3.097666234,-0.697347299,-1.1448275
3.625444525,8082.868367,2.258871958,-4.058091111,-0.296448203,1.602298109
4.00237117,1382.660327,3.161466574,-0.276019013,-2.488667847,-0.895223705
4.202755747,507.4823546,1.660232465,0.778288303,-2.840241286,4.582264623
4.55027805,2199.048707,1.712372776,-1.200093419,-2.877344976,-1.533580388
4.640619653,679.1049429,0.678613923,1.738304829,2.032693643,-4.312065632
4.823831449,538.415359,1.479832764,3.079049162,-3.192180412,4.848547885
4.844819093,876.3155861,2.926028287,2.993807996,-3.91318268,-2.214424312
4.864498894,9887.162477,3.192164413,-4.520716651,-3.08026717,2.66878627
5.12799945,10754.60774,0.566911358,-4.711057177,-3.639955429,2.249138616
5.602413422,934.6738187,2.895087926,2.399127596,3.900753024,4.736222665
5.765408349,3618.690458,2.158383923,-2.401266685,1.152991185,3.275096644
