opt_vel,objective_value,jump_d,jump_c,jump_b,jump_a
4.321100097817029,10485.8964173,0.7661905209371551,-4.63706174134631,0.19835382799648826,-0.25739515826735193
5.025087533269804,1958.9794165,3.0015327061998893,-0.20511651844701184,-2.4353478896278413,3.4074560849437
5.420011107549302,1025.3555491,1.3279590684680702,3.391544231514448,4.4858883891601415,-3.393323829916662
2.3144397904176763,2087.99365987,2.341938523516866,-0.9297211498991276,-0.43675376572950775,-3.9766142187968248
5.217973176623806,2477.00652264,2.5253819924949372,1.3604516420106325,-4.774697758334466,-3.1610394037018574
3.088950743688129,2326.1231337,1.8554946038490232,0.14711749876306257,-0.31373968222555604,-0.19069744937260769
4.410055840034612,2002.32087882,0.7662620089066017,-0.8695658946480753,-0.7428600019819385,-1.882805074599264
2.6370446033297483,1817.37666861,3.225441690512949,-0.24298002283527786,0.4828339843806493,-4.952930368793841
5.665597215149907,2712.7742152,0.0845071211828966,-1.623761116774359,-1.7435768227690271,1.6071729374230381
5.702900829458658,4641.16326064,3.148320655228563,-2.791083134800866,3.8028904645529735,1.7939627797183464
5.283152535821014,5792.21199741,1.5602848869411505,-3.32361383062909,-4.590709113977949,2.0203235512430613
5.581260202891135,602.633666266,0.12257620143845888,1.1231485683085989,0.094537317470893,-4.774926904433164
3.023380484134424,2514.97365748,1.5873426080065856,-1.3387528233166779,-0.720551111419887,-2.864906664938532
2.9042959719196686,2178.09166945,1.986096120016846,-1.1912583584459844,-4.421890982663276,3.571922037101709
3.8066698052172327,218.74578376,0.9180509515815984,1.5531601739234162,4.868031913573672,0.08867997942012984
4.564869184433391,771.141174797,0.1569393754027088,4.124981677460456,2.7312807483229884,-3.1843261643475174
3.8408430539889875,9299.41973995,1.8076797012613897,-4.288249704393983,1.2682511693240173,-3.0847446422150804
5.142277908434028,878.23299733,3.0569496254791013,2.9855168348305714,-2.5965513498112935,0.9285394933081337
3.3360253333385885,95.8260046103,0.7238500909408963,2.8234066039644983,-0.1361697132894495,2.374867581355703
5.17733473015646,10197.9682261,1.7048717993259146,-4.583941644099584,2.6258239032997714,-0.3051227232941853
3.0940274143413395,204.33008452,0.09755506740651188,3.308935490253244,4.818099350863413,1.6624784227404756
3.9527243204296654,501.238160424,0.144453642683265,4.076436833099553,-0.5753392369337931,3.4372109332224774
3.4915066190045656,29.5406199835,0.9086971248368036,2.7080818407885747,4.74692933589556,0.42080306104145926
4.123707240319532,305.851491676,0.7755792248701896,2.421494181127053,4.927709416481715,0.8527475330071148
2.038740012874362,527.719842172,0.8204714560714399,3.1180850767611954,4.691911222906839,0.2456220742441051
3.618035315979496,66.1053600233,0.4463314200186429,2.705073625631109,3.896988986274822,-0.28496528571465785
3.31032938083094,99.2255366487,0.3686043534760285,2.4004104643962876,4.9752892431688736,-0.30214300967285546
3.6307819899983045,54.1151902657,1.2638448754520986,2.7873642525284392,4.175092687457655,0.24917282765021387
3.6897568409174486,90.3156518404,0.8095458481525462,2.667663074027539,4.409535184750119,0.2644497965095649
3.318620716625824,96.484727992,1.58076812706722,2.6331985340345954,4.958260186069095,0.6154996618369557
3.153410404810609,201.230207054,0.16431225525680432,3.5975030558045944,1.451129053070554,0.31385669500845204
3.38282455779016,78.9643185318,1.4892228621754258,2.59905955971513,4.9973562138874765,0.08738396958612604
3.481071837385802,35.6800039269,0.9302410012980953,2.771628183257638,3.95605004487291,-0.10649729097131555
3.3043652374731525,127.308645513,1.3669105106663213,3.1123534933938775,4.284075103537798,0.21544847794823685
