{'opt_vel': 5.905223844070592, 'jump_a': 2.9118461750903437, 'objective_value': 1006.0666937679688, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 3.3061149367325102, 'jump_a': 12.515161699332092, 'objective_value': 346.3880138782765, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 2.9053260493983752, 'jump_a': 6.569689540836042, 'objective_value': 499.281080027063, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 4.929764620203077, 'jump_a': 11.348170972696405, 'objective_value': 591.1191538812643, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 5.569252941467515, 'jump_a': 10.694211603132862, 'objective_value': 1298.8758010719364, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 3.668073043909241, 'jump_a': 5.7230295724389215, 'objective_value': 252.39300983878496, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 3.7863928871405244, 'jump_a': 11.865830721167692, 'objective_value': 155.21182165082894, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 5.103543572589038, 'jump_a': 3.776620469472961, 'objective_value': 724.5191298266387, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 5.710290890510826, 'jump_a': 5.444241748055992, 'objective_value': 1097.2530285978578, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 2.40091551160638, 'jump_a': 5.892278853993396, 'objective_value': 655.8069478881018, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 3.62477052307928, 'jump_a': 15.499917562946163, 'objective_value': 227.93472006208705, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 2.012380126935448, 'jump_a': 17.693582185799926, 'objective_value': 768.3754864972337, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 5.979778238063989, 'jump_a': 14.775729518309982, 'objective_value': 1306.5513798250115, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 2.8422406784756182, 'jump_a': 5.469154975874735, 'objective_value': 506.74010225557043, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 5.597339474246381, 'jump_a': 4.03422002729945, 'objective_value': 1006.007533136245, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 2.229837930831479, 'jump_a': 8.465583482489333, 'objective_value': 697.9096139530919, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 3.3821576044425226, 'jump_a': 12.808160769354648, 'objective_value': 336.10725123683983, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 5.179502656813272, 'jump_a': 4.7661935547918794, 'objective_value': 736.3402113577149, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 2.4533528286782933, 'jump_a': 16.037194297167332, 'objective_value': 647.7739706757824, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 3.5115027795020657, 'jump_a': 15.677737444382029, 'objective_value': 278.9749648873827, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 2.0235511438773517, 'jump_a': 7.564849969253878, 'objective_value': 755.1360143053847, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 4.990668219770343, 'jump_a': 19.448340627388273, 'objective_value': 544.5162292553343, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 5.0012636273889175, 'jump_a': 11.5217492545326, 'objective_value': 678.1841782825447, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 4.557008936619354, 'jump_a': 13.974370992760875, 'objective_value': 296.726041433669, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 4.654271537407814, 'jump_a': 13.509517190423594, 'objective_value': 374.5666166778685, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 2.024680683250593, 'jump_a': 2.0020650683596974, 'objective_value': 731.0479759420194, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 3.6489207645177504, 'jump_a': 11.050616220706495, 'objective_value': 224.2784342700344, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 2.026946658646476, 'jump_a': 19.993394349473654, 'objective_value': 762.207718530755, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 3.6549111688719074, 'jump_a': 14.357619071251793, 'objective_value': 203.6613042947789, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 3.88260113013031, 'jump_a': 11.630723759306088, 'objective_value': 137.421404844761, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 3.9027626236232233, 'jump_a': 11.614694561959599, 'objective_value': 108.62127553666855, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 4.2045636854951525, 'jump_a': 11.460649743912958, 'objective_value': 118.175549053509, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 4.058581110080805, 'jump_a': 12.07719581833263, 'objective_value': 53.528547188156466, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 5.997184016346042, 'jump_a': 8.057170914972877, 'objective_value': 1170.1067577059773, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 5.987473036136819, 'jump_a': 17.406898170257357, 'objective_value': 1348.2465998241182, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 4.034130227367218, 'jump_a': 11.5680655707368, 'objective_value': 49.67486242868027, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 3.985838326403771, 'jump_a': 11.42816426275698, 'objective_value': 88.09644652362852, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 2.0073075597473222, 'jump_a': 10.616307890270532, 'objective_value': 757.1140041456276, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 2.001019489031865, 'jump_a': 13.888149080176905, 'objective_value': 760.1117432833954, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 4.015999652640948, 'jump_a': 2.0002697151665547, 'objective_value': 156.1387308284964, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
{'opt_vel': 2.0156095264282747, 'jump_a': 3.928238138179117, 'objective_value': 746.4965641651107, 'jump_b': 0, 'jump_c': 0, 'jump_d': 0}
